Artist_Accession_Number,call_number,pages,notes
"2763","N6538.J4Y64 1989","",""
"2769","N6538.N5W7 1978","",""
"2770","TR654.L356 1986","",""
"2771","TR646.U6 W375 1984","",""
"2772","ND235.C45 B54 2007","",""
"2773","N6535.C5C467 1989","",""
"2773","NX511.C45A78 1996","",""
"2776","NX600.P47N2","",""
"2777","N6536.W56 1999","",""
"2777","N6537.S4A3","",""
"2778","N531.U6L6 1987","",""
"2778","N6535.C5C47 1981","",""
"2778","ND205.U52 1962","",""
"2780","N6535.C5S86 1998","",""
"2785","N6535.C5C45 2001","",""
"2787","N6512.A67 2001","",""
"2787","N6512.D42 1994","",""
"2787","N6512.L36 1989","",""
"2787","N6537.5.P47 1990","",""
"2787","NC95.5.A2508 2000","",""
"2789","N5020.C5C564 1957","",""
"2789","N531.U6L6 1987","",""
"2789","ND205.U52 1962","",""
"2791","N6530.I4A4 1989","",""
"2792","N531.A63A5 1993","",""
"2793","N6512.F26 1985","",""
"2793","N6530.I4S73","",""
"2793","N6536.W56 1999","",""
"2793","ND236.P3","",""
"2793","ND2638.C4B43 2002","",""
"2794","N6535.C5C45 1998","",""
"2794","N6535.C5C45 1999","",""
"2794","N6535.C5C45 2002","",""
"2795","N6512.F26 1985","",""
"2795","N6530.I4S73","",""
"2795","N6536.W56 1999","",""
"2795","N8838.B4","",""
"2795","ND2638.C4G73 2001","",""
"2796","N6512.5.F68A4 1990","",""
"2796","N6535.C5A76 1987","",""
"2798","F548.3.C527","",""
"2799","N6535.C5C45 1999","",""
"2800","N6535.C5C467 1989","",""
"2801","N531.A63A5 1993","",""
"2801","N6535.C5C467 1989","",""
"2801","N6535.C5C49 1989","",""
"2802","ND235.C45W355 1965","",""
"2805","N6530.I4S73","",""
"2807","N5220.F76F75 2002","",""
"2807","N531.U6A8 1934","",""
"2807","N531.U6L6 1987","",""
"2807","N6512.F26 1985","",""
"2807","N6530.I4S73","",""
"2807","N6535.C5C36 1999","",""
"2807","N6536.W56 1999","",""
"2807","ND205.U52 1962","",""
"2807","ND235.C45G74 2004","",""
"2808","N6535.C5C45 2001","",""
"2809","N5220.F76F75 2002","",""
"2809","N531.U6L6 1987","",""
"2809","N6512.F26 1985","",""
"2809","N6530.I4S73","",""
"2809","N6535.C5C476 2004","",""
"2809","N6536.W56 1999","",""
"2809","ND205.U52 1962","",""
"2809","ND235.C45G74 2004","",""
"2814","N5220.S26S26 1988","",""
"2814","N6537.5.P47 1990","",""
"2814","NX650.L54C54 1988","",""
"2816","N6535.C5C45 2000","",""
"2816","N6535.C5C45 2001","",""
"2816","N6535.C5C45 2002","",""
"2818","N5020.C55 yr. 1974/75 v. 75","",""
"2818","N6512.F5 W49 2014","",""
"2818","N6535.C5A37 1985","",""
"2818","N6535.C5C47 1981","",""
"2818","N6535.C5C69 2007","",""
"2818","N6535.C5M3","",""
"2818","N6535.C5M55","",""
"2818","N6535.C5W4","",""
"2818","ND235.C45O88 1973","",""
"2818","ND588.O359 A4 2011","",""
"2818","NE538.C5A3 1987","",""
"2819","N5020.C5C563 1987","",""
"2819","N6512.N34324 1990","",""
"2819","N6535.C5A59 1987","",""
"2820","N6535.C5C467 1989","",""
"2820","N6538.J4Y64 1989","",""
"2822","N6538.N5A438 1987","",""
"2822","N6538.N5R66 1986","",""
"2823","GV416.I32C454 2003","",""
"2823","ML3521.G73 1990","",""
"2823","ML87.G84 1996","",""
"2823","PN1992.4.W56N38 2002","",""
"2825","ND2608.C63 1977","",""
"2825","ND2611.C47C7","",""
"2826","N6535.C5C467 1989","",""
"2828","TR847.5.S64 1993","",""
"2828","TR886.9.G73 1995","",""
"2829","N11.C5Y6","",""
"2829","N5020.C5C564 1957","",""
"2829","N6494.A2Y62 1990z","",""
"2829","N6512.F26 1985","",""
"2829","N6530.I4I43 1981","",""
"2829","N6530.I4S73","",""
"2829","ND1245.C5J32","",""
"2829","ND235.C45 B54 2007","",""
"2831","N6536.W56 1999","",""
"2831","NB212.W37 1986","",""
"2832","N6494.A2Y62 1990z","",""
"2832","N6535.C5C467 1989","",""
"2836","N6535.C5C45 1999","",""
"2836","N6535.C5C45 2000","",""
"2837","N6535.C5C45 1999","",""
"2837","N6535.C5C45 2000","",""
"2837","N6535.L5C45 2001","",""
"2838","AM7 .A78 2005","",""
"2838","N5020.C5C565 1980","",""
"2838","N6535.C5S858 2000","",""
"2838","ND222.C46 1987","",""
"2840","N5020.C55 yr. 1973 v. 74","",""
"2841","N6535.C5C467 1989","",""
"2843","N5020.C5C564 1957","",""
"2843","N6512.F26 1985","",""
"2843","N6530.I4S73","",""
"2843","N6536.W56 1999","",""
"2843","ND2638.C4G73 2001","",""
"2845","N6512.G73 1992","",""
"2845","N6537.G715A4 1990","",""
"2849","N6512.F26 1985","",""
"2849","N6530.I4A37 1983","",""
"2849","N6530.I4S73","",""
"2849","N6535.C4C53","",""
"2849","N6536.W56 1999","",""
"2849","N8838.B4","",""
"2849","N8838.P37 1984","",""
"2849","ND1245.C5J32","",""
"2849","ND235.C4E96 1933","",""
"2851","NA6212.K78 1998","",""
"2851","NA737.G74B48 1998","",""
"2851","NA737.G75A4 1997","",""
"2851","ND2638.C4B43 2002","",""
"2851","ND2638.C4G73 2001","",""
"2852","N6512.F26 1985","",""
"2852","N6530.I4S73","",""
"2852","N6536.W56 1999","",""
"2854","N6512.F26 1985","",""
"2854","N6536.W56 1999","",""
"2855","N11.A77 1900z","",""
"2855","N6510.F34 1990","",""
"2855","N6512.F26 1985","",""
"2855","N6530.I4S73","",""
"2855","N6536.W56 1999","",""
"2856","N6536.W56 1999","",""
"2858","N6535.C5C478 1978","",""
"2858","NX600.P47N2","",""
"2859","N531.U6L6 1987","",""
"2859","N6510.F34 1990","",""
"2859","N6512.F26 1985","",""
"2859","N6530.I4A4","",""
"2859","N6530.I4S73","",""
"2859","N6536.W56 1999","",""
"2859","ND205.U52 1962","",""
"2859","NX767.C4C54 1929","",""
"2865","N6530.I4S73","",""
"2866","ND699.G696A4 1990zb","",""
"2874","N531.U6L6 1987","",""
"2874","N6530.I4S73","",""
"2874","ND205.U52 1962","",""
"2877","N531.U6L6 1987","",""
"2877","N6512.F26 1985","",""
"2877","N6530.I4S73","",""
"2877","N6536.W56 1999","",""
"2877","N8838.K46 2009","",""
"2881","N6512.F26 1985","",""
"2881","N6536.W56 1999","",""
"2884","N11.A77 1900z","",""
"2884","N5220.F76F75 2002","",""
"2884","N531.U6A8 1934","",""
"2884","N531.U6L6 1987","",""
"2884","N6510.R48 1993","",""
"2884","N6512.F26 1985","",""
"2884","N6530.I4S73","",""
"2884","N6535.C5C476 2004","",""
"2884","N6535.C5O43 1990","",""
"2884","N6536.W56 1999","",""
"2884","ND205.U52 1962","",""
"2884","ND235.C45 B54 2007","",""
"2884","ND235.C45G74 2004","",""
"2884","ND236.P3","",""
"2884","ND2638.C4G73 2001","",""
"2892","N11.C5Y6","",""
"2892","N6512.F26 1985","",""
"2892","N6530.I4S73","",""
"2892","N6536.W56 1999","",""
"2892","N8838.B4","",""
"2892","ND1245.C5J32","",""
"2892","ND235.C4E96 1933","",""
"2893","N6535.C5C45 2001","",""
"2893","N6535.C5C45 2002","",""
"2901","N8844.G83 2000","",""
"2901","ND2638.C4G73 2001","",""
"2903","N8844.G83 2000","",""
"2903","ND2608.C63 1977","",""
"2903","ND2638.C4G73 2001","",""
"2904","N6535.C5C45 1998","",""
"2907","N6530.I4S73","",""
"2909","N6535.C5C45 2001","",""
"2910","N6537.G84M3 1991","",""
"2910","N6537.K726A4","",""
"2913","N72.R4N67 1990","",""
"2913","ND212.N3678 2000 no. 29","",""
"2914","N11.C5Y6","",""
"2914","N5020.C55 yr. 1973 v. 74","",""
"2914","N5020.C5C564 1957","",""
"2919","NX511.C45A78 1996","",""
"2920","N5220.S26S26 1988","",""
"2920","N6535.C5C467 1989","",""
"2921","N6510.F34 1990","",""
"2921","N6512.F26 1985","",""
"2921","N6536.W56 1999","",""
"2923","AM7 .A78 2005","",""
"2923","N531.A63A5 1993","",""
"2923","N6535.C5C467 1989","",""
"2923","N7618 .H39 2013","",""
"2923","Z271.3.B65C69 2011","",""
"2928","N6512.F26 1985","",""
"2928","N6536.W56 1999","",""
"2929","N6535.C5C45 2000","",""
"2932","N6535.C5C37 1991","",""
"2936","N6512.F26 1985","",""
"2936","N6530.I4S73","",""
"2936","N6536.W56 1999","",""
"2940","N6535.C5C45 2001","",""
"2942","N6512.F26 1985","",""
"2942","N6530.I4S73","",""
"2942","N6535.C4C53","",""
"2942","N6536.W56 1999","",""
"2946","N6512.A72 1993","",""
"2947","N6512.F26 1985","",""
"2947","N6530.I4S73","",""
"2947","N6536.W56 1999","",""
"2948","N6535.C5C45 1999","",""
"2948","N6535.C5C45 2000","",""
"2948","N6535.C5C45 2001","",""
"2948","N6535.C5C45 2002","",""
"2951","N6535.C5C467 1989","",""
"2951","NB1055.H47 1989","",""
"2956","N5020.C5C564 1957","",""
"2956","N6512.F26 1985","",""
"2956","N6530.I4S73","",""
"2956","N6536.W56 1999","",""
"2957","N6535.C5C467 1989","",""
"2958","N6512.F5 W49 2014","",""
"2958","N6535.C5A37 1985","",""
"2958","N6535.C5C76 1976","",""
"2958","N6535.C5S3","",""
"2958","N6535.C5W4","",""
"2961","N6530.I4S73","",""
"2961","N6536.W56 1999","",""
"2961","N8838,B4","",""
"2961","ND236.P3","",""
"2961","ND2638.C4G73 2001","",""
"2963","N6512.F26 1985","",""
"2963","N6536.W56 1999","",""
"2963","ND236.P3","",""
"2965","F548.37.C48 1989","",""
"2967","N6535.C5A37 1985","",""
"2967","N6535.C5S3","",""
"2967","N6535.C5W4","",""
"2967","N9.A87","",""
"2967","NX511.C45A78 1996","",""
"2970","N6512.F26 1985","",""
"2970","N6535.C5C47 1981","",""
"2970","N6536.W56 1999","",""
"2970","NK1553.W5","",""
"2971","N6535.C5C45 2000","",""
"2972","N6535.C5C467 1989","",""
"2973","N11.C5Y6","",""
"2973","N6530.I4A37 1983","",""
"2974","N6535.C5C66 1984","",""
"2975","N11.C5Y6","",""
"2977","ND2638.C4B43 2002","",""
"2977","ND2638.C4G73 2001","",""
"2979","N6512.F26 1985","",""
"2979","N6530.I4S73","",""
"2979","N6536.W56 1999","",""
"2981","F550.S8O5","",""
"2981","N6512.F26 1985","",""
"2981","N6530.I4A4","",""
"2981","N6530.I4S73","",""
"2981","N6536.W56 1999","",""
"2982","N6530.I4A4","",""
"2984","N6535.C5C467 1989","",""
"2987","NK3655.F67 2004","",""
"2989","N6530.I4S73","",""
"2989","N6535.C4C53","",""
"2989","N8838.B4","",""
"2989","TT199.7.H357 1950","",""
"2993","N5020.C5C564 1957","",""
"2993","N6535.C5A37 1985","",""
"2994","N6512.F26 1985","",""
"2994","N6530.I4A4","",""
"2994","N6536.W56 1999","",""
"2996","N6510.F34 1990","",""
"2996","N6536.W56 1999","",""
"2996","ND2638.C4B43 2002","",""
"2996","ND2638.C4G73 2001","",""
"3002","N6535.C5C478 1978","",""
"3007","NC108.L54 1989","",""
"3008","Z121.C52 1984","",""
"3009","N6512.F26 1985","",""
"3009","N6536.W56 1999","",""
"3009","ND235.C4E96 1933","",""
"3013","N6535.C5C467 1989","",""
"3015","N6535.C5C45 2001","",""
"3018","N6535.C5C45 1998","",""
"3018","N6535.C5C45 2002","",""
"3019","N11.C5Y6","",""
"3019","N6512.F26 1985","",""
"3019","N6536.W56 1999","",""
"3019","ND236.P3","",""
"3019","Z5961.C45B59 1991","",""
"3020","N11.C5Y6","",""
"3020","N6512.F26 1985","",""
"3020","N6530.I4S73","",""
"3020","N6536.W56 1999","",""
"3020","ND1245.C5J32","",""
"3020","ND235.C45G74 2004","",""
"3020","ND235.C4E96 1933","",""
"3020","Z5961.C45B59 1991","",""
"3023","N6512.F26 1985","",""
"3023","N6530.I4S73","",""
"3023","N6536.W56 1999","",""
"3028","N6512.F26 1985","",""
"3028","N6536.W56 1999","",""
"3033","N6535.C5C467 1989","",""
"3037","N5020.C55 yr. 1973 v. 74","",""
"3037","N6512.5.C55 B654 2007","",""
"3037","N6530.I4I52","",""
"3037","N6535.C5A37 1985","",""
"3037","N6535.C5C47 1981","",""
"3037","N6535.C5C76 1976","",""
"3037","N6535.C5M3","",""
"3037","N6535.C5M32","",""
"3037","N6535.C5S3","",""
"3037","N6535.C5W4","",""
"3037","ND222.C66 1977","",""
"3037","ND235.C45 B54 2007","",""
"3037","ND235.C45O88 1973","",""
"3037","ND588.O359 A4 2011","",""
"3037","NE538.C5A3 1987","",""
"3037","NX511.C45A78 1996","",""
"3038","N5220.S26S26 1988","",""
"3038","N6535.C5C467 1989","",""
"3038","N6535.C5C47 1981","",""
"3038","NB198.6.C75 2006","",""
"3038","NB235.C45C4 2008","",""
"3043","N6535.C5C467 1989","",""
"3045","N6535.C5A164 1995","",""
"3048","N6538.N5R49 1989","",""
"3050","N5020.C5C564 1957","",""
"3050","ND1431.6H37 1967","",""
"3050","ND237.H37A4 1960z","",""
"3051","N6535.C5C45 2000","",""
"3051","N6535.C5C45 2001","",""
"3054","N531.A63A5 1993","",""
"3054","N6530.I4I43 1981","",""
"3054","N6535.C5C467 1989","",""
"3054","N6535.C5C478 1978","",""
"3054","N8214.5.U6P52 1993","",""
"3055","N6535.C5C45 1999","",""
"3059","F548.37.C48 1989","",""
"3064","N6535.C5C49 1989","",""
"3064","N6537.5.P47 1990","",""
"3064","N72.R4N67 1990","",""
"3064","N8354.C49 1990","",""
"3065","N6512.F26 1985","",""
"3065","N6530.I4S73","",""
"3065","N6536.W56 1999","",""
"3067","N6512.F26 1985","",""
"3067","N6530.I4S73","",""
"3067","N6535.C5C476 2004","",""
"3067","N6538.N5","",""
"3067","N6538.N5C42","",""
"3068","N6535.C5C45 1999","",""
"3069","NC997.A1T8","",""
"3072","N6535.C5C467 1989","",""
"3075","ND230.I3A5","",""
"3078","N5020.C5C564 1957","",""
"3080","N6535.C5C467 1989","",""
"3081","N5216.I32C43","",""
"3081","N6512.F26 1985","",""
"3081","N6535.C5O43 1990","",""
"3081","N6536.W56 1999","",""
"3081","Z5961.C45B59 1991","",""
"3084","N6512.F26 1985","",""
"3084","N6536.W56 1999","",""
"3085","NB212.W37 1986","",""
"3088","N6535.C5C45 2001","",""
"3088","N6535.C5C45 2002","",""
"3088","N6535.C5S858 2000","",""
"3089","N6535.C5C45 2001","",""
"3090","NB230.I44M655 1991","",""
"3090","NX650.L54C54 1988","",""
"3093","N11.C5Y6","",""
"3094","N11.A77 1900z","",""
"3094","N43.P47 1985","",""
"3094","N5220.F76F75 2002","",""
"3094","N531.U6L6 1987","",""
"3094","N6510.F34 1990","",""
"3094","N6512.F26 1985","",""
"3094","N6530.I4A4","",""
"3094","N6530.I4S73","",""
"3094","N6535.C4A34","",""
"3094","N6536.W56 1999","",""
"3094","ND205.U52 1962","",""
"3094","ND235.C45G74 2004","",""
"3099","NB198.C65 2007","",""
"3104","N6512.F26 1985","",""
"3104","N6530.I4S73","",""
"3104","N6536.W56 1999","",""
"3106","TR681.M69H38 1991","",""
"3106","TR681.P76H38 1999","",""
"3110","NK835.I4I4 1979","",""
"3114","N6535.C5C45 2000","",""
"3114","N6535.C5C45 2001","",""
"3114","N6535.C5C45 2002","",""
"3115","N6535.C5C45 2002","",""
"3115","ND212.I52 1997","",""
"3115","NE505.A585 1974","",""
"3116","NE505.A585 1974","",""
"3117","N6530.I4S73","",""
"3118","N11.C5Y6","",""
"3118","N6530.I4S73","",""
"3118","N6536.W56 1999","",""
"3118","N8665.R53 1997","",""
"3118","ND235.C45 B54 2007","",""
"3118","ND2608.C63 1977","",""
"3130","N5216.I32C43","",""
"3130","N531.U6A8 1934","",""
"3130","N531.U6L6 1987","",""
"3130","N6505.S3","",""
"3130","N6510.R48 1993","",""
"3130","N6512.F26 1985","",""
"3130","N6530.I4S73","",""
"3130","N6535.C5C69 2007","",""
"3130","N6535.C5R4 2011","",""
"3130","N6536.T9 1966","",""
"3130","N6536.W56 1999","",""
"3130","N710.A54","",""
"3130","N8214.5.U6D38 1973","",""
"3130","ND1311.V36","",""
"3130","ND205.B29","",""
"3130","ND205.B8 1965","",""
"3130","ND205.I7 1927","",""
"3130","ND205.U52 1962","",""
"3130","ND217.B37","",""
"3130","Z5961.C45B59 1991","",""
"3135","N5020.C5C564 1957","",""
"3135","NX511.C45A78 1996","",""
"3139","N6535.C5C467 1989","",""
"3144","N6487.C52M8755 2002","",""
"3144","NX511.C45A78 1996","",""
"3144","TR646.I59","",""
"3144","TR646.U6 H6882 1982","",""
"3144","TR646.U6 I833","",""
"3144","TR647.H4432 1999","",""
"3147","N6512.F26 1985","",""
"3149","N6490.C6563","",""
"3149","N6490.L77813 1977","",""
"3149","N6505.T54","",""
"3149","ND212.C658 2003","",""
"3150","NK3655.F67 2004","",""
"3155","N11.C5Y6","",""
"3155","N6538.J4Y64 1989","",""
"3156","N6512.F26 1985","",""
"3156","N6536.W56 1999","",""
"3156","ND235.C45N49 1993","",""
"3156","NE1104.S73 2015","",""
"3156","NE1104.S732","",""
"3156","NE1215.H4A7 1947a","",""
"3162","N6512.F26 1985","",""
"3162","N6530.I4S73","",""
"3162","N6536.W56 1999","",""
"3163","N6535.C5C66 1984","",""
"3166","N531.U6L6 1987","",""
"3167","N6535.C5C467 1989","",""
"3171","N5020.C5C564 1957","",""
"3174","N6530.I5A78","",""
"3176","N6512.F26 1985","",""
"3176","N6530.I4S73","",""
"3176","N6536.W56 1999","",""
"3176","N8838.P37 1984","",""
"3176","NX767.C4C54 1929","",""
"3177","N6530.I4S73","",""
"3177","N6535.C4C53","",""
"3177","N6536.W56 1999","",""
"3177","N8838.B4","",""
"3177","N8838.M38 1990","",""
"3177","ND2638.C4B43 2002","",""
"3177","ND2638.C4G73 2001","",""
"3181","N6535.C5C76 1976","",""
"3181","N6535.C5M3","",""
"3181","N6535.C5M55","",""
"3181","NB198.N373 1987","",""
"3181","NB230.I3K7 1992","",""
"3181","NX511.C45A78 1996","",""
"3182","N11.C5Y6","",""
"3182","N6512.F26 1985","",""
"3182","N6535.C5C36 1999","",""
"3182","ND235.C45N49 1993","",""
"3182","Z5961.C45B59 1991","",""
"3183","N5020.C5C564 1957","",""
"3187","N11.A77 1900z","",""
"3189","N6494.L3N48 1984","",""
"3191","N6512.F26 1985","",""
"3191","N6536.W56 1999","",""
"3191","NB235.C45B3 1983","",""
"3191","NB235.C45R53","",""
"3192","N6512.F26 1985","",""
"3192","N6536.W56 1999","",""
"3192","ND236.P3","",""
"3196","N6535.C5C467 1989","",""
"3196","N6535.C5C47 1981","",""
"3197","N6512.F26 1985","",""
"3197","N6530.I4S73","",""
"3197","N6536.W56 1999","",""
"3198","ND1245.C5J32","",""
"3204","N6535.C5A76 1987","",""
"3205","N6487.C52M8755 2002","",""
"3205","N6537.H396A4 1998","",""
"3206","N6535.C5C45 2000","",""
"3206","N6535.C5C45 2001","",""
"3206","N6535.C5C45 2002","",""
"3208","N6535.C5C467 1989","",""
"3215","N531.U6L6 1987","",""
"3220","N11.A77 1900z","",""
"3220","N6512.F26 1985","",""
"3220","N6530.I4S73","",""
"3220","N6536.W56 1999","",""
"3222","NX511.C45A78 1996","",""
"3225","N6512.F26 1985","",""
"3225","N6530.I4S73","",""
"3225","N6536.W56 1999","",""
"3225","NB235.C45B3 1983","",""
"3225","NB235.C45R53","",""
"3226","N6512.F26 1985","",""
"3226","N6530.I4S73","",""
"3226","N6536.W56 1999","",""
"3227","N6530.I4S73","",""
"3227","N6536.W56 1999","",""
"3227","NB235.C45B3 1983","",""
"3227","NB235.C45R53","",""
"3229","N8665.R53 1997","",""
"3233","N11.A77 1900z","",""
"3233","N6512.F26 1985","",""
"3233","N6536.W56 1999","",""
"3234","N6535.A88A8 1994","",""
"3234","NK2210.C4M5 2001","",""
"3235","N6535.C5C467 1989","",""
"3236","NC997.A1T8","",""
"3239","N8665.R53 1997","",""
"3239","NK4210.H497A4 1997","",""
"3239","NK5110.G72 1975","",""
"3239","NK835.I3C726","",""
"3239","TP862.A5 1970","",""
"3240","F550.S8O5","",""
"3242","N8665.R53 1997","",""
"3242","NK5110.G72 1975","",""
"3242","NK808.N6 1970","",""
"3242","TP862.A5 1970","",""
"3243","N531.U6A8 1934","",""
"3243","N531.U6L6 1987","",""
"3243","N6512.F26 1985","",""
"3243","N6530.I4S73","",""
"3243","N6535.C5C47 1981","",""
"3243","N6535.C5C476 2004","",""
"3243","N8838.P37 1984","",""
"3243","ND1351.5.F38 1994","",""
"3246","N6530.I4S73","",""
"3248","N531.A63A5 1993","",""
"3248","N6530.I4I55 1999","",""
"3248","N6535.C5C467 1989","",""
"3248","N8354.C49 1990","",""
"3255","N6530.C5R4 1986","",""
"3255","N6535.C5D484 1988","",""
"3256","N5020.C5C564 1957","",""
"3256","N6512.F26 1985","",""
"3256","N6530.I4S73","",""
"3256","N6536.W56 1999","",""
"3258","N6535.C5C45 1998","",""
"3258","N6535.C5C467 1989","",""
"3258","N6535.C5S858 2000","",""
"3258","ND237.H62A4 1993","",""
"3258","ND237.H62A4 1994","",""
"3259","AM7 .A78 2005","",""
"3259","N5020.C5C565 1980","",""
"3259","N6535.C5C467 1989","",""
"3259","N6535.C5C47 1981","",""
"3259","ND237.H62A4 1993","",""
"3259","ND237.H62A4 1994","",""
"3260","N5020.C5C564 1957","",""
"3260","N6535.C5C476 2004","",""
"3260","ND237.H62A4 1993","",""
"3260","ND237.H62A4 1994","",""
"3264","N531.U6L6 1987","",""
"3264","N6535.C5C467 1989","",""
"3265","N43.P47 1985","",""
"3265","N6510.F34 1990","",""
"3265","N6512.F26 1985","",""
"3265","N6535.C4A34","",""
"3265","N6536.W56 1999","",""
"3268","NK8802.I63T49 1977","",""
"3274","F548.3.C527 2001","",""
"3275","N6530.I4I55 1999","",""
"3275","N6535.C5C45 1998","",""
"3275","N6537.5.P47 1990","",""
"3276","N6530.I4I55 1999","",""
"3276","N6535.A88A8 1994","",""
"3276","N6535.C5C45 1998","",""
"3276","N6535.C5C467 1989","",""
"3276","N6535.C5C49 1989","",""
"3276","N6537.5.P47 1990","",""
"3277","N6535.C5C45 2001","",""
"3278","N6510.R48 1993","",""
"3278","N6512.F26 1985","",""
"3278","N6536.W56 1999","",""
"3279","N6536.W56 1999","",""
"3279","ND2638.C4B43 2002","",""
"3280","N8354.C35 2011","",""
"3281","AM7 .A78 2005","",""
"3281","N5020.C55 yr. 1974/75 v. 75","",""
"3281","N5220.S26S26 1988","",""
"3281","N6535.C5C467 1989","",""
"3285","N40.A78","",""
"3285","N6512.F26 1985","",""
"3285","N6530.I4S73","",""
"3285","N6536.W56 1999","",""
"3286","N6535.C5C45 2001","",""
"3286","N6535.C5C467 1989","",""
"3288","N6530.I4A4","",""
"3290","N5020.C5C564 1957","",""
"3293","N6512.F26 1985","",""
"3293","N6530.I4A37 1983","",""
"3293","N6530.I4S73","",""
"3293","N6535.C5C476 2004","",""
"3293","N6535.C5O43 1990","",""
"3293","N6535.C5R4 2011","",""
"3293","N6536.W56 1999","",""
"3293","N7575.A78 2001","",""
"3293","N8838.K46 2009","",""
"3293","ND235.C45 B54 2007","",""
"3293","ND235.C45G74 2004","",""
"3293","Z5961.C45B59 1991","",""
"3296","N5020.C5C564 1957","",""
"3296","N6512.5.C55I5","",""
"3296","N6530.I4S73","",""
"3296","N6535.C5C467 1989","",""
"3296","ND235.C45 B54 2007","",""
"3296","NX511.C45A78 1996","",""
"3298","N531.U6L6 1987","",""
"3298","N6512.F26 1985","",""
"3298","N6530.I4S73","",""
"3298","N6536.W56 1999","",""
"3299","N6512.F26 1985","",""
"3299","N6530.I4S73","",""
"3299","N6536.W56 1999","",""
"3300","N6538.J4Y64 1989","",""
"3301","N6530.I4S73","",""
"3303","N5020.C5C564 1957","",""
"3304","N6535.C5C467 1989","",""
"3304","N6535.C5C47 1981","",""
"3307","N6512.F26 1985","",""
"3307","N6530.I4S73","",""
"3307","N6536.W56 1999","",""
"3308","N6535.C5C45 2000","",""
"3309","N5020.C5C564 1957","",""
"3309","N6535.C5C467 1989","",""
"3309","N6535.C5C47 1981","",""
"3309","NB1208.M44 1970","",""
"3313","N5020.C5C565 1980","",""
"3313","N6535.C5C467 1989","",""
"3313","N8354.N48 1977","",""
"3314","N6512.C47 1997","",""
"3314","NC95.5.A2508 2000","",""
"3314","ND237.H669E9","",""
"3315","N6512.F26 1985","",""
"3315","N6536.W56 1999","",""
"3317","N6512.B69 1985","",""
"3317","ND212.A1I4 1969","",""
"3317","ND235.C45W355 1965","",""
"3318","N5020.C55 yr. 1973 v. 74","",""
"3318","N6535.C4N3 1976","",""
"3318","N6535.C5C47 1981","",""
"3318","N6535.C5C76 1976","",""
"3318","NB212.S48","",""
